,Value,Std. Quantity (POUND),Std. Unit Rate ($/POUND),WTI Oil Value,Brent Oil Value,Ship Count Spikes,Port Count Spikes,spikes,predicted_spikes
126,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,0.590875998582654,-0.1710595933222852,4.246265327410574,-0.2136507922552042,0.0,0.0
127,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-1.45363759651313,-1.1461781045649893,-0.2355010633802793,-0.2136507922552042,0.0,0.0
128,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,1.0,1.0
129,-0.3443173367177341,-0.18504119100084965,2.001883819863961,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
130,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
131,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,0.590875998582654,-0.1710595933222852,4.246265327410574,4.680534948850122,0.0,0.0
132,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,1.6131327961305462,1.7791774291631228,-0.2355010633802793,-0.2136507922552042,0.0,0.0
133,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,1.6131327961305462,0.8040589179204188,-0.2355010633802793,-0.2136507922552042,0.0,0.0
134,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-1.45363759651313,-1.1461781045649893,-0.2355010633802793,-0.2136507922552042,0.0,0.0
135,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
136,-0.3443173367177341,-0.18504119100084965,2.001883819863961,0.590875998582654,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
137,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
138,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,1.6131327961305462,0.8040589179204188,-0.2355010633802793,-0.2136507922552042,0.0,0.0
139,1.42298783141437,-0.18504119100084965,2.001883819863961,1.6131327961305462,0.8040589179204188,-0.2355010633802793,-0.2136507922552042,0.0,0.0
140,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
141,-0.3443173367177341,-0.18504119100084965,2.001883819863961,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
142,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,1.6131327961305462,0.8040589179204188,-0.2355010633802793,-0.2136507922552042,0.0,0.0
143,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
144,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,-0.431380798965238,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
145,1.42298783141437,-0.18504119100084965,-0.4235131293737665,1.6131327961305462,1.7791774291631228,-0.2355010633802793,-0.2136507922552042,0.0,0.0
146,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,0.590875998582654,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
147,1.42298783141437,-0.18504119100084965,-0.4235131293737665,1.6131327961305462,1.7791774291631228,-0.2355010633802793,-0.2136507922552042,0.0,0.0
148,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,0.590875998582654,-0.1710595933222852,-0.2355010633802793,-0.2136507922552042,0.0,0.0
149,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,0.590875998582654,-0.1710595933222852,4.246265327410574,-0.2136507922552042,0.0,0.0
150,-0.3443173367177341,-0.18504119100084965,-0.4235131293737665,1.6131327961305462,1.7791774291631228,-0.2355010633802793,-0.2136507922552042,0.0,0.0
