,Date,Price,Open,High,Low,Vol.,Change %
30,"Nov 17, 2023",17.7,17.7,17.8,17.6,,-2.21%
31,"Nov 16, 2023",18.1,18.1,18.2,18.0,,0.00%
32,"Nov 15, 2023",18.1,18.1,18.2,18.0,,0.00%
33,"Nov 14, 2023",18.1,18.1,18.2,18.0,,0.00%
34,"Nov 13, 2023",18.1,18.1,18.2,18.0,,0.00%
35,"Nov 10, 2023",18.1,18.1,18.2,18.0,,-0.55%
36,"Nov 09, 2023",18.2,18.2,18.3,18.1,,0.00%
37,"Nov 08, 2023",18.2,18.2,18.3,18.1,,0.00%
38,"Nov 07, 2023",18.2,18.2,18.3,18.1,,0.00%
39,"Nov 06, 2023",18.2,18.2,18.3,18.1,,0.00%
40,"Nov 03, 2023",18.2,18.2,18.3,18.1,,0.00%
41,"Nov 02, 2023",18.2,18.2,18.3,18.1,,0.00%
42,"Nov 01, 2023",18.2,18.2,18.3,18.1,,0.00%
43,"Oct 31, 2023",18.2,18.2,18.3,18.1,,0.00%
44,"Oct 30, 2023",18.2,18.2,18.3,18.1,,0.00%
45,"Oct 27, 2023",18.2,18.2,18.3,18.1,,2.82%
46,"Oct 26, 2023",17.7,17.7,17.8,17.6,,0.00%
47,"Oct 25, 2023",17.7,17.7,17.8,17.6,,0.00%
48,"Oct 24, 2023",17.7,17.7,17.8,17.6,,0.00%
49,"Oct 23, 2023",17.7,17.7,17.8,17.6,,0.00%
50,"Oct 20, 2023",17.7,17.7,17.8,17.6,,2.31%
51,"Oct 19, 2023",17.3,17.3,17.4,17.2,,0.00%
52,"Oct 18, 2023",17.3,17.3,17.4,17.2,,0.00%
53,"Oct 17, 2023",17.3,17.3,17.4,17.2,,0.00%
54,"Oct 16, 2023",17.3,17.3,17.4,17.2,,0.00%
55,"Oct 13, 2023",17.3,17.3,17.4,17.2,,0.00%
56,"Oct 12, 2023",17.3,17.3,17.4,17.2,,0.00%
57,"Oct 11, 2023",17.3,17.3,17.4,17.2,,0.58%
58,"Oct 10, 2023",17.2,17.2,17.3,17.1,,1.18%
