,Date,Price,Open,High,Low,Vol.,Change %
646,"Apr 22, 2021","16,850.00","16,850.00","17,000.00","16,700.00",,1.81%
647,"Apr 21, 2021","16,550.00","16,550.00","16,700.00","16,400.00",,0.61%
648,"Apr 20, 2021","16,450.00","16,450.00","16,600.00","16,300.00",,1.23%
649,"Apr 19, 2021","16,250.00","16,250.00","16,400.00","16,100.00",,3.83%
650,"Apr 16, 2021","15,650.00","15,650.00","15,800.00","15,500.00",,0.00%
651,"Apr 15, 2021","15,650.00","15,650.00","15,800.00","15,500.00",,0.00%
652,"Apr 14, 2021","15,650.00","15,650.00","15,800.00","15,500.00",,0.32%
653,"Apr 13, 2021","15,600.00","15,600.00","15,750.00","15,450.00",,0.00%
654,"Apr 12, 2021","15,600.00","15,600.00","15,750.00","15,450.00",,0.00%
655,"Apr 09, 2021","15,600.00","15,600.00","15,750.00","15,450.00",,0.97%
656,"Apr 08, 2021","15,450.00","15,450.00","15,600.00","15,300.00",,-0.32%
657,"Apr 07, 2021","15,500.00","15,500.00","15,650.00","15,350.00",,0.00%
658,"Apr 06, 2021","15,500.00","15,500.00","15,650.00","15,350.00",,0.00%
659,"Apr 02, 2021","15,500.00","15,500.00","15,650.00","15,350.00",,0.98%
660,"Apr 01, 2021","15,350.00","15,350.00","15,500.00","15,200.00",,0.99%
661,"Mar 31, 2021","15,200.00","15,200.00","15,350.00","15,050.00",,-0.33%
662,"Mar 30, 2021","15,250.00","15,250.00","15,400.00","15,100.00",,-0.33%
663,"Mar 29, 2021","15,300.00","15,300.00","15,450.00","15,150.00",,0.00%
664,"Mar 26, 2021","15,300.00","15,300.00","15,450.00","15,150.00",,-0.33%
665,"Mar 25, 2021","15,350.00","15,350.00","15,500.00","15,200.00",,0.00%
666,"Mar 24, 2021","15,350.00","15,350.00","15,500.00","15,200.00",,-0.32%
667,"Mar 23, 2021","15,400.00","15,400.00","15,550.00","15,250.00",,0.00%
668,"Mar 22, 2021","15,400.00","15,400.00","15,550.00","15,250.00",,0.00%
669,"Mar 19, 2021","15,400.00","15,400.00","15,550.00","15,250.00",,0.00%
670,"Mar 18, 2021","15,400.00","15,400.00","15,550.00","15,250.00",,-0.32%
671,"Mar 17, 2021","15,450.00","15,450.00","15,600.00","15,300.00",,0.00%
672,"Mar 16, 2021","15,450.00","15,450.00","15,600.00","15,300.00",,-0.32%
673,"Mar 15, 2021","15,500.00","15,500.00","15,650.00","15,350.00",,0.00%
674,"Mar 12, 2021","15,500.00","15,500.00","15,650.00","15,350.00",,-0.32%
675,"Mar 11, 2021","15,550.00","15,550.00","15,700.00","15,400.00",,0.00%
676,"Mar 10, 2021","15,550.00","15,550.00","15,700.00","15,400.00",,0.00%
677,"Mar 09, 2021","15,550.00","15,550.00","15,700.00","15,400.00",,0.00%
678,"Mar 08, 2021","15,550.00","15,550.00","15,700.00","15,400.00",,1.30%
679,"Mar 05, 2021","15,350.00","15,350.00","15,500.00","15,200.00",,-1.29%
680,"Mar 04, 2021","15,550.00","15,550.00","15,700.00","15,400.00",,0.00%
681,"Mar 03, 2021","15,550.00","15,550.00","15,700.00","15,400.00",,-0.96%
682,"Mar 02, 2021","15,700.00","15,700.00","15,850.00","15,550.00",,0.00%
683,"Mar 01, 2021","15,700.00","15,700.00","15,850.00","15,550.00",,2.28%
684,"Feb 26, 2021","15,350.00","15,350.00","15,500.00","15,200.00",,2.68%
685,"Feb 25, 2021","14,950.00","14,950.00","15,100.00","14,800.00",,1.01%
686,"Feb 24, 2021","14,800.00","14,800.00","14,950.00","14,650.00",,0.68%
687,"Feb 23, 2021","14,700.00","14,700.00","14,850.00","14,550.00",,1.03%
688,"Feb 22, 2021","14,550.00","14,550.00","14,700.00","14,400.00",,2.83%
689,"Feb 05, 2021","14,150.00","14,150.00","14,300.00","14,000.00",,0.00%
690,"Feb 04, 2021","14,150.00","14,150.00","14,300.00","14,000.00",,0.00%
691,"Feb 03, 2021","14,150.00","14,150.00","14,300.00","14,000.00",,-0.35%
692,"Feb 02, 2021","14,200.00","14,200.00","14,350.00","14,050.00",,0.00%
693,"Feb 01, 2021","14,200.00","14,200.00","14,350.00","14,050.00",,0.00%
694,"Jan 29, 2021","14,200.00","14,200.00","14,350.00","14,050.00",,-0.35%
695,"Jan 28, 2021","14,250.00","14,250.00","14,400.00","14,100.00",,-0.35%
696,"Jan 27, 2021","14,300.00","14,300.00","14,450.00","14,150.00",,0.00%
697,"Jan 26, 2021","14,300.00","14,300.00","14,450.00","14,150.00",,0.70%
698,"Jan 25, 2021","14,200.00","14,200.00","14,350.00","14,050.00",,1.07%
699,"Jan 22, 2021","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
700,"Jan 21, 2021","14,050.00","14,050.00","14,200.00","13,900.00",,-0.35%
701,"Jan 20, 2021","14,100.00","14,100.00","14,250.00","13,950.00",,-0.35%
702,"Jan 19, 2021","14,150.00","14,150.00","14,300.00","14,000.00",,-0.70%
703,"Jan 18, 2021","14,250.00","14,250.00","14,400.00","14,100.00",,0.00%
704,"Jan 15, 2021","14,250.00","14,250.00","14,400.00","14,100.00",,-0.35%
705,"Jan 14, 2021","14,300.00","14,300.00","14,450.00","14,150.00",,-0.35%
706,"Jan 13, 2021","14,350.00","14,350.00","14,500.00","14,200.00",,-0.35%
707,"Jan 12, 2021","14,400.00","14,400.00","14,550.00","14,250.00",,0.00%
708,"Jan 11, 2021","14,400.00","14,400.00","14,550.00","14,250.00",,0.35%
709,"Jan 08, 2021","14,350.00","14,350.00","14,500.00","14,200.00",,-2.71%
710,"Jan 07, 2021","14,750.00","14,750.00","14,900.00","14,600.00",,-2.64%
711,"Jan 06, 2021","15,150.00","15,150.00","15,300.00","15,000.00",,-0.66%
712,"Jan 05, 2021","15,250.00","15,250.00","15,400.00","15,100.00",,-0.65%
713,"Jan 04, 2021","15,350.00","15,350.00","15,500.00","15,200.00",,-0.32%
714,"Dec 31, 2020","15,400.00","15,400.00","15,550.00","15,250.00",,-0.65%
715,"Dec 30, 2020","15,500.00","15,500.00","15,650.00","15,350.00",,-0.96%
716,"Dec 29, 2020","15,650.00","15,650.00","15,800.00","15,500.00",,0.00%
717,"Dec 28, 2020","15,650.00","15,650.00","15,800.00","15,500.00",,0.00%
718,"Dec 25, 2020","15,650.00","15,650.00","15,800.00","15,500.00",,0.32%
719,"Dec 24, 2020","15,600.00","15,600.00","15,750.00","15,450.00",,0.32%
720,"Dec 23, 2020","15,550.00","15,550.00","15,700.00","15,400.00",,0.65%
721,"Dec 22, 2020","15,450.00","15,450.00","15,600.00","15,300.00",,0.98%
722,"Dec 21, 2020","15,300.00","15,300.00","15,450.00","15,150.00",,0.00%
723,"Dec 18, 2020","15,300.00","15,300.00","15,450.00","15,150.00",,-0.65%
724,"Dec 17, 2020","15,400.00","15,400.00","15,550.00","15,250.00",,-0.32%
725,"Dec 16, 2020","15,450.00","15,450.00","15,600.00","15,300.00",,0.00%
726,"Dec 15, 2020","15,450.00","15,450.00","15,600.00","15,300.00",,0.00%
727,"Dec 14, 2020","15,450.00","15,450.00","15,600.00","15,300.00",,0.65%
728,"Dec 11, 2020","15,350.00","15,350.00","15,500.00","15,200.00",,1.32%
729,"Dec 10, 2020","15,150.00","15,150.00","15,300.00","15,000.00",,1.34%
730,"Dec 09, 2020","14,950.00","14,950.00","15,100.00","14,800.00",,0.34%
731,"Dec 08, 2020","14,900.00","14,900.00","15,050.00","14,750.00",,2.41%
732,"Dec 07, 2020","14,550.00","14,550.00","14,700.00","14,400.00",,2.83%
733,"Dec 04, 2020","14,150.00","14,150.00","14,300.00","14,000.00",,1.80%
734,"Dec 03, 2020","13,900.00","13,900.00","14,050.00","13,750.00",,1.09%
735,"Dec 02, 2020","13,750.00","13,750.00","13,900.00","13,600.00",,0.73%
736,"Dec 01, 2020","13,650.00","13,650.00","13,800.00","13,500.00",,0.74%
737,"Nov 30, 2020","13,550.00","13,550.00","13,700.00","13,400.00",,0.74%
738,"Nov 27, 2020","13,450.00","13,450.00","13,600.00","13,300.00",,-1.47%
739,"Nov 26, 2020","13,650.00","13,650.00","13,800.00","13,500.00",,0.00%
740,"Nov 25, 2020","13,650.00","13,650.00","13,800.00","13,500.00",,-0.36%
741,"Nov 24, 2020","13,700.00","13,700.00","13,850.00","13,550.00",,0.00%
742,"Nov 23, 2020","13,700.00","13,700.00","13,850.00","13,550.00",,1.86%
743,"Nov 20, 2020","13,450.00","13,450.00","13,600.00","13,300.00",,1.89%
744,"Nov 19, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,1.15%
745,"Nov 18, 2020","13,050.00","13,050.00","13,200.00","12,900.00",,0.77%
746,"Nov 17, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
747,"Nov 16, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.39%
748,"Nov 13, 2020","12,900.00","12,900.00","13,050.00","12,750.00",,0.78%
749,"Nov 12, 2020","12,800.00","12,800.00","12,950.00","12,650.00",,0.39%
750,"Nov 11, 2020","12,750.00","12,750.00","12,900.00","12,600.00",,0.39%
751,"Nov 10, 2020","12,700.00","12,700.00","12,850.00","12,550.00",,0.00%
752,"Nov 09, 2020","12,700.00","12,700.00","12,850.00","12,550.00",,0.00%
753,"Nov 06, 2020","12,700.00","12,700.00","12,850.00","12,550.00",,0.00%
754,"Nov 05, 2020","12,700.00","12,700.00","12,850.00","12,550.00",,0.40%
755,"Nov 04, 2020","12,650.00","12,650.00","12,800.00","12,500.00",,0.80%
756,"Nov 03, 2020","12,550.00","12,550.00","12,700.00","12,400.00",,0.40%
757,"Nov 02, 2020","12,500.00","12,500.00","12,650.00","12,350.00",,0.00%
758,"Oct 30, 2020","12,500.00","12,500.00","12,650.00","12,350.00",,0.00%
759,"Oct 29, 2020","12,500.00","12,500.00","12,650.00","12,350.00",,-1.19%
760,"Oct 28, 2020","12,650.00","12,650.00","12,800.00","12,500.00",,-0.39%
761,"Oct 27, 2020","12,700.00","12,700.00","12,850.00","12,550.00",,-0.78%
762,"Oct 26, 2020","12,800.00","12,800.00","12,950.00","12,650.00",,-0.39%
763,"Oct 23, 2020","12,850.00","12,850.00","13,000.00","12,700.00",,0.00%
764,"Oct 22, 2020","12,850.00","12,850.00","13,000.00","12,700.00",,0.00%
765,"Oct 21, 2020","12,850.00","12,850.00","13,000.00","12,700.00",,0.78%
766,"Oct 20, 2020","12,750.00","12,750.00","12,900.00","12,600.00",,0.79%
767,"Oct 19, 2020","12,650.00","12,650.00","12,800.00","12,500.00",,1.20%
768,"Oct 16, 2020","12,500.00","12,500.00","12,650.00","12,350.00",,0.81%
769,"Oct 15, 2020","12,400.00","12,400.00","12,550.00","12,250.00",,0.40%
770,"Oct 14, 2020","12,350.00","12,350.00","12,500.00","12,200.00",,0.82%
771,"Oct 13, 2020","12,250.00","12,250.00","12,400.00","12,100.00",,0.00%
772,"Oct 12, 2020","12,250.00","12,250.00","12,400.00","12,100.00",,0.00%
773,"Sep 29, 2020","12,250.00","12,250.00","12,400.00","12,100.00",,-0.81%
774,"Sep 28, 2020","12,350.00","12,350.00","12,500.00","12,200.00",,0.00%
775,"Sep 25, 2020","12,350.00","12,350.00","12,500.00","12,200.00",,0.41%
776,"Sep 24, 2020","12,300.00","12,300.00","12,450.00","12,150.00",,0.00%
777,"Sep 23, 2020","12,300.00","12,300.00","12,450.00","12,150.00",,0.41%
778,"Sep 22, 2020","12,250.00","12,250.00","12,400.00","12,100.00",,0.41%
779,"Sep 21, 2020","12,200.00","12,200.00","12,350.00","12,050.00",,0.00%
780,"Sep 18, 2020","12,200.00","12,200.00","12,350.00","12,050.00",,-0.41%
781,"Sep 17, 2020","12,250.00","12,250.00","12,400.00","12,100.00",,-0.41%
782,"Sep 16, 2020","12,300.00","12,300.00","12,450.00","12,150.00",,-0.40%
783,"Sep 15, 2020","12,350.00","12,350.00","12,500.00","12,200.00",,-0.80%
784,"Sep 14, 2020","12,450.00","12,450.00","12,600.00","12,300.00",,0.00%
785,"Sep 11, 2020","12,450.00","12,450.00","12,600.00","12,300.00",,0.00%
786,"Sep 10, 2020","12,450.00","12,450.00","12,600.00","12,300.00",,-0.40%
787,"Sep 09, 2020","12,500.00","12,500.00","12,650.00","12,350.00",,-0.40%
788,"Sep 08, 2020","12,550.00","12,550.00","12,700.00","12,400.00",,-0.40%
789,"Sep 07, 2020","12,600.00","12,600.00","12,750.00","12,450.00",,-0.40%
790,"Sep 04, 2020","12,650.00","12,650.00","12,800.00","12,500.00",,0.00%
791,"Sep 03, 2020","12,650.00","12,650.00","12,800.00","12,500.00",,-0.39%
792,"Sep 02, 2020","12,700.00","12,700.00","12,850.00","12,550.00",,-0.39%
793,"Sep 01, 2020","12,750.00","12,750.00","12,900.00","12,600.00",,0.00%
794,"Aug 31, 2020","12,750.00","12,750.00","12,900.00","12,600.00",,-0.39%
795,"Aug 28, 2020","12,800.00","12,800.00","12,950.00","12,650.00",,0.00%
796,"Aug 27, 2020","12,800.00","12,800.00","12,950.00","12,650.00",,-0.39%
797,"Aug 26, 2020","12,850.00","12,850.00","13,000.00","12,700.00",,0.00%
798,"Aug 25, 2020","12,850.00","12,850.00","13,000.00","12,700.00",,0.00%
799,"Aug 24, 2020","12,850.00","12,850.00","13,000.00","12,700.00",,0.00%
800,"Aug 21, 2020","12,850.00","12,850.00","13,000.00","12,700.00",,0.00%
801,"Aug 20, 2020","12,850.00","12,850.00","13,000.00","12,700.00",,-0.39%
802,"Aug 19, 2020","12,900.00","12,900.00","13,050.00","12,750.00",,0.00%
803,"Aug 18, 2020","12,900.00","12,900.00","13,050.00","12,750.00",,0.00%
804,"Aug 17, 2020","12,900.00","12,900.00","13,050.00","12,750.00",,0.00%
805,"Aug 14, 2020","12,900.00","12,900.00","13,050.00","12,750.00",,0.00%
806,"Aug 13, 2020","12,900.00","12,900.00","13,050.00","12,750.00",,-0.39%
807,"Aug 12, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
808,"Aug 11, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
809,"Aug 10, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
810,"Aug 07, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
811,"Aug 06, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
812,"Aug 05, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
813,"Aug 04, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
814,"Aug 03, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
815,"Jul 31, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
816,"Jul 30, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
817,"Jul 29, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
818,"Jul 28, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
819,"Jul 27, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
820,"Jul 24, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
821,"Jul 23, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
822,"Jul 22, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
823,"Jul 21, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
824,"Jul 20, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
825,"Jul 17, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
826,"Jul 16, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
827,"Jul 15, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
828,"Jul 14, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.00%
829,"Jul 13, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,-0.38%
830,"Jul 10, 2020","13,000.00","13,000.00","13,150.00","12,850.00",,-0.38%
831,"Jul 09, 2020","13,050.00","13,050.00","13,200.00","12,900.00",,0.00%
832,"Jul 08, 2020","13,050.00","13,050.00","13,200.00","12,900.00",,-0.38%
833,"Jul 07, 2020","13,100.00","13,100.00","13,250.00","12,950.00",,0.00%
834,"Jul 06, 2020","13,100.00","13,100.00","13,250.00","12,950.00",,-0.38%
835,"Jul 03, 2020","13,150.00","13,150.00","13,300.00","13,000.00",,0.00%
836,"Jul 02, 2020","13,150.00","13,150.00","13,300.00","13,000.00",,-0.38%
837,"Jul 01, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.00%
838,"Jun 30, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,-0.75%
839,"Jun 29, 2020","13,300.00","13,300.00","13,450.00","13,150.00",,-0.37%
840,"Jun 24, 2020","13,350.00","13,350.00","13,500.00","13,200.00",,0.00%
841,"Jun 23, 2020","13,350.00","13,350.00","13,500.00","13,200.00",,1.14%
842,"Jun 22, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.38%
843,"Jun 19, 2020","13,150.00","13,150.00","13,300.00","13,000.00",,0.00%
844,"Jun 18, 2020","13,150.00","13,150.00","13,300.00","13,000.00",,0.00%
845,"Jun 17, 2020","13,150.00","13,150.00","13,300.00","13,000.00",,-0.38%
846,"Jun 16, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.00%
847,"Jun 15, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.00%
848,"Jun 12, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.00%
849,"Jun 11, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.00%
850,"Jun 10, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.00%
851,"Jun 09, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.00%
852,"Jun 08, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.00%
853,"Jun 05, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.00%
854,"Jun 04, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.00%
855,"Jun 03, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.00%
856,"Jun 02, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.00%
857,"Jun 01, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.00%
858,"May 29, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,-0.38%
859,"May 28, 2020","13,250.00","13,250.00","13,400.00","13,100.00",,-0.38%
860,"May 27, 2020","13,300.00","13,300.00","13,450.00","13,150.00",,0.00%
861,"May 26, 2020","13,300.00","13,300.00","13,450.00","13,150.00",,0.38%
862,"May 25, 2020","13,250.00","13,250.00","13,400.00","13,100.00",,0.38%
863,"May 22, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.38%
864,"May 21, 2020","13,150.00","13,150.00","13,300.00","13,000.00",,0.00%
865,"May 20, 2020","13,150.00","13,150.00","13,300.00","13,000.00",,0.00%
866,"May 19, 2020","13,150.00","13,150.00","13,300.00","13,000.00",,-0.38%
867,"May 18, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,-0.38%
868,"May 15, 2020","13,250.00","13,250.00","13,400.00","13,100.00",,-0.38%
869,"May 14, 2020","13,300.00","13,300.00","13,450.00","13,150.00",,-0.37%
870,"May 13, 2020","13,350.00","13,350.00","13,500.00","13,200.00",,0.00%
871,"May 12, 2020","13,350.00","13,350.00","13,500.00","13,200.00",,-0.37%
872,"May 11, 2020","13,400.00","13,400.00","13,550.00","13,250.00",,0.00%
873,"May 08, 2020","13,400.00","13,400.00","13,550.00","13,250.00",,0.75%
874,"May 07, 2020","13,300.00","13,300.00","13,450.00","13,150.00",,0.76%
875,"May 06, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.38%
876,"Apr 30, 2020","13,150.00","13,150.00","13,300.00","13,000.00",,0.77%
877,"Apr 29, 2020","13,050.00","13,050.00","13,200.00","12,900.00",,0.00%
878,"Apr 28, 2020","13,050.00","13,050.00","13,200.00","12,900.00",,-0.38%
879,"Apr 27, 2020","13,100.00","13,100.00","13,250.00","12,950.00",,-0.38%
880,"Apr 24, 2020","13,150.00","13,150.00","13,300.00","13,000.00",,-0.38%
881,"Apr 23, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,-0.38%
882,"Apr 22, 2020","13,250.00","13,250.00","13,400.00","13,100.00",,0.00%
883,"Apr 21, 2020","13,250.00","13,250.00","13,400.00","13,100.00",,0.38%
884,"Apr 20, 2020","13,200.00","13,200.00","13,350.00","13,050.00",,0.76%
885,"Apr 17, 2020","13,100.00","13,100.00","13,250.00","12,950.00",,0.38%
886,"Apr 16, 2020","13,050.00","13,050.00","13,200.00","12,900.00",,0.77%
887,"Apr 15, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,0.39%
888,"Apr 14, 2020","12,900.00","12,900.00","13,050.00","12,750.00",,-0.39%
889,"Apr 13, 2020","12,950.00","12,950.00","13,100.00","12,800.00",,-0.77%
890,"Apr 10, 2020","13,050.00","13,050.00","13,200.00","12,900.00",,-0.76%
891,"Apr 09, 2020","13,150.00","13,150.00","13,300.00","13,000.00",,-0.75%
892,"Apr 08, 2020","13,250.00","13,250.00","13,400.00","13,100.00",,-0.75%
893,"Apr 07, 2020","13,350.00","13,350.00","13,500.00","13,200.00",,-0.74%
894,"Apr 03, 2020","13,450.00","13,450.00","13,600.00","13,300.00",,-0.37%
895,"Apr 02, 2020","13,500.00","13,500.00","13,650.00","13,350.00",,-0.37%
896,"Apr 01, 2020","13,550.00","13,550.00","13,700.00","13,400.00",,-0.73%
897,"Mar 31, 2020","13,650.00","13,650.00","13,800.00","13,500.00",,-0.73%
898,"Mar 30, 2020","13,750.00","13,750.00","13,900.00","13,600.00",,-0.36%
899,"Mar 27, 2020","13,800.00","13,800.00","13,950.00","13,650.00",,-0.36%
900,"Mar 26, 2020","13,850.00","13,850.00","14,000.00","13,700.00",,-0.36%
901,"Mar 25, 2020","13,900.00","13,900.00","14,050.00","13,750.00",,-0.71%
902,"Mar 24, 2020","14,000.00","37,500.50","14,150.00","13,850.00",,-0.36%
903,"Mar 23, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
904,"Mar 20, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.72%
905,"Mar 19, 2020","13,950.00","13,950.00","14,100.00","13,800.00",,0.36%
906,"Mar 18, 2020","13,900.00","13,900.00","14,050.00","13,750.00",,0.00%
907,"Mar 17, 2020","13,900.00","13,900.00","14,050.00","13,750.00",,0.00%
908,"Mar 16, 2020","13,900.00","13,900.00","14,050.00","13,750.00",,0.00%
909,"Mar 13, 2020","13,900.00","13,900.00","14,050.00","13,750.00",,0.00%
910,"Mar 12, 2020","13,900.00","13,900.00","14,050.00","13,750.00",,-1.07%
911,"Mar 11, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
912,"Mar 10, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,-0.35%
913,"Mar 09, 2020","14,100.00","14,100.00","14,250.00","13,950.00",,0.00%
914,"Mar 06, 2020","14,100.00","14,100.00","14,250.00","13,950.00",,-0.35%
915,"Mar 05, 2020","14,150.00","14,150.00","14,300.00","14,000.00",,-0.70%
916,"Mar 04, 2020","14,250.00","14,250.00","14,400.00","14,100.00",,-0.70%
917,"Mar 03, 2020","14,350.00","14,350.00","14,500.00","14,200.00",,-1.03%
918,"Mar 02, 2020","14,500.00","14,500.00","14,650.00","14,350.00",,-0.68%
919,"Feb 28, 2020","14,600.00","14,600.00","14,750.00","14,450.00",,-1.02%
920,"Feb 27, 2020","14,750.00","14,750.00","14,900.00","14,600.00",,-0.67%
921,"Feb 26, 2020","14,850.00","14,850.00","15,000.00","14,700.00",,-0.34%
922,"Feb 25, 2020","14,900.00","14,900.00","15,050.00","14,750.00",,-0.33%
923,"Feb 24, 2020","14,950.00","14,950.00","15,100.00","14,800.00",,-0.66%
924,"Feb 21, 2020","15,050.00","15,050.00","15,200.00","14,900.00",,0.00%
925,"Feb 20, 2020","15,050.00","15,050.00","15,200.00","14,900.00",,0.00%
926,"Feb 19, 2020","15,050.00","15,050.00","15,200.00","14,900.00",,0.00%
927,"Feb 18, 2020","15,050.00","15,050.00","15,200.00","14,900.00",,0.00%
928,"Feb 17, 2020","15,050.00","15,050.00","15,200.00","14,900.00",,0.00%
929,"Feb 14, 2020","15,050.00","15,050.00","15,200.00","14,900.00",,2.73%
930,"Feb 13, 2020","14,650.00","14,650.00","14,800.00","14,500.00",,0.00%
931,"Feb 12, 2020","14,650.00","14,650.00","14,800.00","14,500.00",,0.69%
932,"Feb 11, 2020","14,550.00","14,550.00","14,700.00","14,400.00",,0.69%
933,"Feb 10, 2020","14,450.00","14,450.00","14,600.00","14,300.00",,0.70%
934,"Feb 07, 2020","14,350.00","14,350.00","14,500.00","14,200.00",,1.41%
935,"Feb 06, 2020","14,150.00","14,150.00","14,300.00","14,000.00",,0.71%
936,"Feb 05, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
937,"Feb 04, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
938,"Feb 03, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
939,"Jan 21, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
940,"Jan 20, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
941,"Jan 17, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
942,"Jan 16, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
943,"Jan 15, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
944,"Jan 14, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
945,"Jan 13, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
946,"Jan 10, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
947,"Jan 09, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,0.00%
948,"Jan 08, 2020","14,050.00","14,050.00","14,200.00","13,900.00",,-0.35%
949,"Jan 07, 2020","14,100.00","14,100.00","14,250.00","13,950.00",,0.00%
950,"Jan 06, 2020","14,100.00","14,100.00","14,250.00","13,950.00",,0.00%
951,"Jan 03, 2020","14,100.00","14,100.00","14,250.00","13,950.00",,-0.35%
952,"Jan 02, 2020","14,150.00","14,150.00","14,300.00","14,000.00",,0.00%
