,Name,Params,Accuracy,Precision (0),Recall (0),F1 (0),Precision (1),Recall (1),F1 (1),Prior
137,EDCR,Confident 0.4 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
138,EDCR,Confident 0.45 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
139,EDCR,Confident 0.45 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
140,EDCR,Confident 0.5 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
141,EDCR,Confident 0.5 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
142,EDCR,Confident 0.55 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
143,EDCR,Confident 0.55 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
144,EDCR,Confident 0.6 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
145,EDCR,Confident 0.6 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
146,EDCR,Confident 0.7 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
147,EDCR,Confident 0.7 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
148,EDCR,Confident 0.8 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
149,EDCR,Confident 0.8 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
150,EDCR,Confident 0.9 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
151,EDCR,Confident 0.9 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
152,EDCR,Confident 0.95 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
153,EDCR,Confident 0.95 Rule CNNA_32_5 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
154,EDCR,Confident 0.1 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
155,EDCR,Confident 0.1 Rule CNNA_32_3 for LSTM_256,0.15476190476190477,0.0,0.0,0.0,0.15476190476190477,1.0,0.2680412371134021,0.15
