,Date,Price,Open,High,Low,Vol.,Change %
876,"Jul 08, 2020",5.36,5.36,5.62,5.17,815.87K,0.37%
877,"Jul 07, 2020",5.34,5.68,5.68,5.27,1.19M,-5.65%
878,"Jul 06, 2020",5.66,5.28,5.81,5.15,2.03M,10.55%
879,"Jul 02, 2020",5.12,5.29,5.3,5.04,764.74K,-1.73%
880,"Jul 01, 2020",5.21,5.1,5.25,4.83,832.08K,2.76%
881,"Jun 30, 2020",5.07,4.68,5.19,4.63,1.89M,10.22%
882,"Jun 29, 2020",4.6,4.38,4.66,4.3,722.95K,6.98%
883,"Jun 26, 2020",4.3,4.5,4.5,4.26,323.57K,-4.02%
884,"Jun 25, 2020",4.48,4.42,4.5,4.29,431.43K,2.28%
885,"Jun 24, 2020",4.38,4.47,4.58,4.25,437.43K,-3.52%
886,"Jun 23, 2020",4.54,4.72,4.79,4.49,427.84K,-1.30%
887,"Jun 22, 2020",4.6,4.5,4.63,4.35,387.06K,1.32%
888,"Jun 19, 2020",4.54,4.79,4.88,4.47,594.11K,-3.40%
889,"Jun 18, 2020",4.7,4.67,4.86,4.5,848.18K,1.95%
890,"Jun 17, 2020",4.61,4.4,4.66,4.21,1.36M,5.49%
891,"Jun 16, 2020",4.37,4.22,4.5,4.13,673.85K,9.25%
892,"Jun 15, 2020",4.0,3.95,4.12,3.89,422.82K,-3.61%
893,"Jun 12, 2020",4.15,4.26,4.29,3.95,577.80K,2.98%
894,"Jun 11, 2020",4.03,4.22,4.42,4.01,832.57K,-11.23%
895,"Jun 10, 2020",4.54,4.87,4.87,4.32,873.65K,-6.20%
896,"Jun 09, 2020",4.84,4.85,4.99,4.76,388.62K,-2.42%
897,"Jun 08, 2020",4.96,5.02,5.06,4.71,588.56K,-1.00%
898,"Jun 05, 2020",5.01,5.25,5.43,4.87,779.04K,-3.09%
899,"Jun 04, 2020",5.17,4.93,5.34,4.83,1.02M,5.94%
900,"Jun 03, 2020",4.88,4.65,4.93,4.59,757.61K,5.40%
901,"Jun 02, 2020",4.63,4.73,4.94,4.59,662.08K,-0.64%
902,"Jun 01, 2020",4.66,4.21,4.68,4.12,667.81K,13.11%
903,"May 29, 2020",4.12,4.17,4.25,4.02,354.39K,-1.90%
904,"May 28, 2020",4.2,4.1,4.26,4.0,687.66K,4.74%
905,"May 27, 2020",4.01,3.99,4.07,3.83,344.50K,1.01%
906,"May 26, 2020",3.97,4.15,4.2,3.93,477.78K,-0.50%
907,"May 22, 2020",3.99,3.99,4.1,3.96,312.14K,-1.72%
908,"May 21, 2020",4.06,3.91,4.14,3.88,598.99K,5.18%
909,"May 20, 2020",3.86,3.67,3.91,3.64,457.74K,6.93%
910,"May 19, 2020",3.61,3.44,3.67,3.35,585.04K,4.94%
911,"May 18, 2020",3.44,3.48,3.65,3.34,425.59K,1.18%
912,"May 15, 2020",3.4,3.23,3.4,3.15,272.44K,5.59%
913,"May 14, 2020",3.22,3.12,3.29,2.98,302.74K,2.88%
914,"May 13, 2020",3.13,3.3,3.37,3.11,317.43K,-6.29%
915,"May 12, 2020",3.34,3.57,3.59,3.31,407.36K,-6.18%
916,"May 11, 2020",3.56,3.28,3.59,3.27,417.04K,5.33%
917,"May 08, 2020",3.38,3.35,3.41,3.27,363.94K,0.60%
918,"May 07, 2020",3.36,3.32,3.38,3.21,224.71K,3.70%
919,"May 06, 2020",3.24,3.17,3.32,3.17,237.50K,2.53%
920,"May 05, 2020",3.16,3.09,3.28,3.09,265.07K,3.27%
921,"May 04, 2020",3.06,3.06,3.12,2.93,246.93K,0.00%
922,"May 01, 2020",3.06,3.33,3.33,3.01,311.47K,-8.11%
923,"Apr 30, 2020",3.33,3.44,3.58,3.3,526.28K,-2.06%
924,"Apr 29, 2020",3.4,3.12,3.45,3.12,895.09K,11.11%
925,"Apr 28, 2020",3.06,3.1,3.16,3.04,229.10K,-0.33%
926,"Apr 27, 2020",3.07,3.01,3.16,3.01,324.32K,1.32%
927,"Apr 24, 2020",3.03,3.07,3.08,2.93,182.79K,-0.33%
928,"Apr 23, 2020",3.04,3.09,3.13,3.01,279.00K,1.33%
929,"Apr 22, 2020",3.0,2.9,3.03,2.89,212.09K,4.90%
930,"Apr 21, 2020",2.86,2.9,2.94,2.8,348.86K,-3.70%
931,"Apr 20, 2020",2.97,3.05,3.08,2.96,448.06K,-5.41%
932,"Apr 17, 2020",3.14,3.2,3.25,3.05,353.15K,4.32%
933,"Apr 16, 2020",3.01,3.07,3.18,2.98,234.33K,-1.31%
934,"Apr 15, 2020",3.05,3.05,3.09,2.95,248.01K,-1.61%
935,"Apr 14, 2020",3.1,3.12,3.24,3.04,385.19K,1.97%
936,"Apr 13, 2020",3.04,3.1,3.18,2.9,401.82K,-3.18%
937,"Apr 09, 2020",3.14,2.97,3.21,2.96,473.51K,6.80%
938,"Apr 08, 2020",2.94,2.87,2.94,2.74,405.90K,6.91%
939,"Apr 07, 2020",2.75,2.88,2.97,2.73,419.23K,0.73%
940,"Apr 06, 2020",2.73,2.67,2.8,2.58,381.95K,10.53%
941,"Apr 03, 2020",2.47,2.48,2.62,2.46,199.61K,-2.76%
942,"Apr 02, 2020",2.54,2.39,2.71,2.39,274.61K,2.42%
943,"Apr 01, 2020",2.48,2.51,2.69,2.45,236.40K,-6.77%
944,"Mar 31, 2020",2.66,2.76,2.89,2.66,334.10K,-1.48%
945,"Mar 30, 2020",2.7,2.57,2.74,2.4,731.00K,3.05%
946,"Mar 27, 2020",2.62,2.75,2.77,2.54,373.87K,-6.76%
947,"Mar 26, 2020",2.81,3.01,3.01,2.75,639.72K,-2.43%
948,"Mar 25, 2020",2.88,2.56,3.13,2.52,886.74K,13.83%
949,"Mar 24, 2020",2.53,2.45,2.58,2.36,506.84K,14.48%
950,"Mar 23, 2020",2.21,2.16,2.28,2.05,430.17K,3.27%
951,"Mar 20, 2020",2.14,2.5,2.54,2.1,724.42K,-11.20%
952,"Mar 19, 2020",2.41,2.11,2.52,2.11,608.14K,5.24%
953,"Mar 18, 2020",2.29,2.63,2.65,1.92,1.19M,-15.19%
954,"Mar 17, 2020",2.7,2.85,2.94,2.6,591.14K,-3.57%
955,"Mar 16, 2020",2.8,2.8,3.17,2.8,603.98K,-14.89%
956,"Mar 13, 2020",3.29,3.33,3.38,2.97,664.69K,6.13%
957,"Mar 12, 2020",3.1,3.0,3.35,2.85,785.82K,-7.19%
958,"Mar 11, 2020",3.34,3.61,3.64,3.3,442.43K,-10.70%
959,"Mar 10, 2020",3.74,3.75,3.85,3.46,507.48K,6.55%
960,"Mar 09, 2020",3.51,3.94,3.97,3.5,610.42K,-14.39%
961,"Mar 06, 2020",4.1,4.1,4.26,4.01,313.08K,-2.61%
962,"Mar 05, 2020",4.21,4.08,4.27,4.08,377.09K,-0.94%
963,"Mar 04, 2020",4.25,4.31,4.41,4.15,280.98K,1.43%
964,"Mar 03, 2020",4.19,4.53,4.58,4.15,562.16K,-4.12%
965,"Mar 02, 2020",4.37,4.14,4.4,4.0,631.83K,6.85%
966,"Feb 28, 2020",4.09,4.04,4.3,3.9,915.19K,-2.85%
967,"Feb 27, 2020",4.21,4.4,4.4,4.04,933.16K,-8.08%
968,"Feb 26, 2020",4.58,4.58,4.94,4.52,658.59K,-2.14%
969,"Feb 25, 2020",4.68,4.88,5.0,4.65,518.64K,-4.49%
970,"Feb 24, 2020",4.9,4.77,5.0,4.56,1.82M,-6.84%
971,"Feb 21, 2020",5.26,5.45,5.53,5.12,1.03M,-6.41%
972,"Feb 20, 2020",5.62,5.9,5.92,5.44,959.93K,-3.93%
973,"Feb 19, 2020",5.85,5.61,6.03,5.56,1.21M,5.22%
974,"Feb 18, 2020",5.56,5.58,5.77,5.21,1.13M,2.39%
975,"Feb 14, 2020",5.43,5.65,5.7,5.13,1.35M,-4.23%
976,"Feb 13, 2020",5.67,5.7,5.88,5.27,1.40M,-0.70%
977,"Feb 12, 2020",5.71,4.82,5.85,4.81,2.49M,20.21%
978,"Feb 11, 2020",4.75,4.91,5.03,4.66,777.59K,-1.66%
979,"Feb 10, 2020",4.83,4.15,5.08,4.12,1.74M,16.67%
980,"Feb 07, 2020",4.14,4.16,4.4,4.08,449.39K,-2.82%
981,"Feb 06, 2020",4.26,4.37,4.42,4.26,403.33K,-2.52%
982,"Feb 05, 2020",4.37,4.33,4.49,4.17,818.98K,1.63%
983,"Feb 04, 2020",4.3,4.1,4.39,4.0,999.53K,7.77%
984,"Feb 03, 2020",3.99,3.75,4.04,3.75,499.86K,6.40%
985,"Jan 31, 2020",3.75,3.74,3.76,3.61,183.83K,0.27%
986,"Jan 30, 2020",3.74,3.65,3.79,3.56,450.10K,0.81%
987,"Jan 29, 2020",3.71,3.94,3.98,3.71,346.99K,-4.38%
988,"Jan 28, 2020",3.88,3.77,3.93,3.73,333.89K,4.86%
989,"Jan 27, 2020",3.7,3.88,3.89,3.66,591.68K,-6.80%
990,"Jan 24, 2020",3.97,4.18,4.2,3.93,358.02K,-5.02%
991,"Jan 23, 2020",4.18,4.32,4.32,4.08,241.00K,-3.24%
992,"Jan 22, 2020",4.32,4.4,4.42,4.22,320.21K,-0.69%
993,"Jan 21, 2020",4.35,4.2,4.4,4.09,494.04K,5.07%
994,"Jan 17, 2020",4.14,4.11,4.18,3.95,559.12K,-0.48%
995,"Jan 16, 2020",4.16,4.36,4.39,4.12,476.04K,-3.93%
996,"Jan 15, 2020",4.33,4.16,4.37,4.12,629.34K,4.34%
997,"Jan 14, 2020",4.15,4.03,4.27,3.95,679.97K,3.75%
998,"Jan 13, 2020",4.0,4.05,4.08,3.92,573.73K,1.27%
999,"Jan 10, 2020",3.95,3.75,4.12,3.75,641.63K,5.90%
1000,"Jan 09, 2020",3.73,3.6,3.76,3.55,481.49K,6.27%
1001,"Jan 08, 2020",3.51,3.5,3.62,3.41,423.42K,-3.31%
1002,"Jan 07, 2020",3.63,3.69,3.73,3.5,231.63K,0.00%
1003,"Jan 06, 2020",3.63,3.5,3.78,3.39,472.81K,3.13%
1004,"Jan 03, 2020",3.52,3.3,3.55,3.17,464.22K,6.67%
1005,"Jan 02, 2020",3.3,3.22,3.33,3.19,266.23K,4.10%
